,OID,Country,CountryCode,GridCellArea,pointid,Pop,X,Y,X_deg,Y_deg,TravelHours,NTLBin,NTLArea,NightLights,Elevation,Slope,LandCover,Conflict,ElectrificationOrder,GHI,SolarRestriction,WindVel,HydropowerFID,HydropowerDist,Hydropower,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,SubstationDist,TransformerDist,RoadDist,IsUrban,Electrific,ElecTechStart,PerCapitaDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,ResidentialDemandTierCustom,CommercialDemand,AgriDemand,EducationDemand,HealthDemand,HealthDemand2025,EducationDemand2025,ElecStart,Elec_Initial_Status_Grid2012,Elec_Init_Status_Offgrid2012,Actual_Elec_Status_2012,FinalElecCode2012,GridReachYear,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,Pop2025High,Pop2025Low,Pop2012,GridDistCalibElec,ElecPopCalib,PV total output,MVConnectDist,minTDdist,Pop2025,NewConnections2025,NumPeoplePerHH,Tier,EnergyPerSettlement2025,TotalEnergyPerCell,Demand_Name2025,DistributionNetwork? 2012,MG_Hybrid_LowLandsFuelCost2025,SA_PV_2025,MG_Hybrid_LowLands2025,Minimum_Tech_Off_grid2025,Minimum_LCOE_Off_grid2025,Grid2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,InvestmentCost2025,ElecStatusIn2025,InvestmentCapita2025,FinalElecCode2025,NewCapacity2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,Scenario,SA
17588,-1,Bolivia,1,1,17589,414.2141,-7302.1777,-1862.2928,-65.59658,-16.601572,11,0,1,0.0,219,1.7065493999999999,2,0,0,1713,1,1.9996933000000001,193,49.961926,8108790,45.958999999999996,45.958999999999996,8.48,0.113,50.032,0,12.602235,0,0.12300000000000001,2,98.59002,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,3.9377842000000003,0.0,0,0,0.12300000000000001,0,1,1,SA_Diesel2012,2012,3,1,4,5,5,3.7,1.0892444,0.000188247,396.17102,476.662,452.8289,396.17102,8.48,48.729034000000006,443.77615,0.113,0.113,476.662,427.93295,3.4190940000000003,3,67276.016,74484.98,LowLands,False,1.0494267,0.9368074000000001,0.6424304,MG_Hybrid_LowLands2025,0.6424304,0.3670369,0.12308461,1,Grid2025,0.3670369,135886.9,1,317.5425,Grid2025,17.407657999999998,,,,Other technologies,False
17590,-1,Bolivia,1,1,17591,250.70852999999997,-7296.579000000001,-1902.3398,-65.54629,-16.948137,5,0,1,0.0,350,1.5617032,2,0,0,1608,1,1.4177568,193,14.682103,8108790,7.186,7.186,6.827999999999999,6.827999999999999,13.395,0,6.2919220000000005,0,0.028999999999999998,3,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.028999999999999998,0,1,1,SA_PV2012,2012,4,1,4,5,5,3.85,1.10274,3.5899999999999997e-07,239.78772,288.50595,274.08063,239.78772,6.827999999999999,6.953844,453.74994000000004,6.827999999999999,6.827999999999999,288.50595,281.5521,3.4190940000000003,3,45620.46,46649.21,LowLands,False,1.0224666999999998,1.0566843000000001,0.6977384,MG_Hybrid_LowLands2025,0.6977384,0.63652074,7.5295095000000005,1,Grid2025,0.63652074,172423.05,1,612.4019,Grid2025,12.498657000000001,,,,0.2 USD/l,False
17598,-1,Bolivia,1,1,17599,178.0394,-7263.491999999999,-1881.2666,-65.24906,-16.76585,3,0,1,0.0,217,0.7309923,2,0,0,1737,1,2.1911237,193,33.688873,8108790,26.81,26.81,5.43,2.205,28.601999999999997,0,10.365078,0,0.061,3,103.813614,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,9.161375,0.0,0,0,0.061,0,1,1,SA_PV2012,2012,3,1,4,5,5,3.7,1.0892444,0.0005375380000000001,170.28404,204.88103,194.63698,170.28404,5.43,10.387326,447.81757000000005,2.205,2.205,204.88103,194.4937,3.4190940000000003,3,32741.062,34277.76,LowLands,False,1.01348,1.0181354,0.7663824,MG_Hybrid_LowLands2025,0.7663824,0.56645036,2.4017837,1,Grid2025,0.56645036,109618.336,1,563.6087,Grid2025,9.336208000000001,,,,0.2 USD/l,False
17599,-1,Bolivia,1,1,17600,210.74051,-7304.1206,-1887.6697,-65.61403,-16.821257,5,0,1,0.0,306,20.402479999999997,2,0,0,1627,1,1.7370806,193,29.500307,8108790,20.551,20.551,3.8930000000000002,3.444,28.795,0,4.8528839999999995,0,0.0,0,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.0,0,0,0,Non,2012,5,1,4,5,3,3.4,1.0669061000000002,2.47e-05,201.5607,242.51224,230.38662999999997,201.5607,3.8930000000000002,0.0,450.6583,3.444,3.444,242.51224,242.51224,3.4190940000000003,3,39844.914,39844.914,LowLands,True,1.0224666999999998,1.0652312,0.7214553000000001,MG_Hybrid_LowLands2025,0.7214553000000001,0.5523096,3.6744246,1,Grid2025,0.5523096,129386.68,1,533.52637,Grid2025,11.134654,,,,0.2 USD/l,False
17602,-1,Bolivia,1,1,17603,370.6126,-7303.7397,-1884.4055,-65.61061,-16.793015,3,0,1,0.0,256,3.6157055000000002,2,0,0,1650,1,1.5434386999999998,193,31.645459999999996,8108790,23.815,23.815,2.7960000000000003,2.549,31.096999999999998,0,3.0263299999999997,0,0.028999999999999998,1,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.028999999999999998,1,0,1,Grid2012,2012,5,1,4,5,5,4.0,1.1180711,2.64e-06,354.4688,426.48703,405.1627,354.4688,2.7960000000000003,10.279595,449.76867999999996,0.0,2.549,426.48703,416.20743,3.4190940000000003,3,65541.34,67062.11,LowLands,True,1.01348,0.97257644,0.8136153,MG_Hybrid_LowLands2025,0.8136153,0.1223,0.0,0,Grid2025,0.1223,193461.16,1,464.81906,Grid2025,16.958813,,,,Other technologies,False
17605,-1,Bolivia,1,1,17606,330.6446,-7300.388000000001,-1896.0187,-65.580505,-16.893476,9,0,1,0.0,578,5.5660734000000005,2,0,0,1589,1,2.2034996,193,21.208273000000002,8108790,12.665999999999999,12.665999999999999,8.843,8.812000000000001,20.234,0,9.699428,0,0.022000000000000002,1,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.022000000000000002,1,0,1,Grid2012,2012,4,1,4,4,5,3.7,1.0892444,0.000570206,316.2418,380.49335,361.46866,316.2418,8.843,6.9573193,452.5827,0.0,8.812000000000001,380.49335,373.536,3.4190940000000003,3,59228.543,60257.81,LowLands,True,1.04044,1.0289675,0.8551448,MG_Hybrid_LowLands2025,0.8551448,0.1223,0.0,0,Grid2025,0.1223,184658.33,1,494.35214,Grid2025,15.614533999999999,,,,Other technologies,False
17614,-1,Bolivia,1,1,17615,624.9546,-7265.3853,-1886.3826,-65.26607,-16.81012,1,1,1,0.28814609999999996,222,0.8980651,2,0,0,1731,1,2.165433,193,28.474165000000003,8108790,21.428,21.428,0.166,0.09,24.69,0,9.469415,0,0.512,1,97.26216,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,2.6099267000000004,0.0,0,0,0.512,1,0,1,Grid2012,2012,4,1,4,5,5,3.85,1.10274,0.000474129,597.7317,719.1742,683.2155,597.7317,0.166,306.03864,448.49414,0.0,0.09,719.1742,413.1356,3.4190940000000003,3,65086.895,110362.19,LowLands,True,1.0044934,0.9270659,0.64018595,MG_Hybrid_LowLands2025,0.64018595,0.1223,0.0,0,Grid2025,0.1223,123758.07,1,299.558,Grid2025,16.841223,,,,Other technologies,False
17616,-1,Bolivia,1,1,17617,287.0431,-7321.4023,-1903.4178,-65.76926999999999,-16.957458,4,0,1,0.0,759,13.360444000000001,2,0,0,1483,1,1.1458409,203,37.551373,9727050,14.741,14.741,14.689,14.689,23.105999999999998,0,14.994898999999998,0,0.051,3,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.051,0,1,1,SA_PV2012,2012,3,1,4,4,4,3.25,1.0576999,3.28e-10,274.53958,330.3184,313.80246,274.53958,14.689,14.001517999999999,468.44214000000005,3.1654,14.689,330.3184,316.31686,3.4190940000000003,3,50763.56,52834.937999999995,LowLands,False,1.0179733,1.123717,0.6781246999999999,MG_Hybrid_LowLands2025,0.6781246999999999,0.49419457,3.3480434,1,Grid2025,0.49419457,144926.05,1,458.1673,Grid2025,13.640257,,,,0.2 USD/l,False
17617,-1,Bolivia,1,1,17618,297.94347999999997,-7293.245,-1887.6951,-65.516335,-16.821476,2,0,1,0.0,240,0.6350539000000001,8,0,0,1688,1,1.8728169999999997,193,23.107784,8108790,22.088,22.088,0.048,0.048,23.107,0,0.9050046999999999,0,0.573,1,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.573,1,0,1,Grid2012,2012,5,1,2,5,5,3.6,1.0811572,7.85e-05,284.96512,342.86212,325.71902,284.96512,0.048,163.28502,450.1749,0.0,0.048,342.86212,179.57712,3.4190940000000003,3,30534.307,54690.655999999995,LowLands,True,1.0089867000000001,1.0476903,0.7580068,MG_Hybrid_LowLands2025,0.7580068,0.1223,0.0,0,Grid2025,0.1223,70582.26,1,393.0471,Grid2025,8.706945,,,,Other technologies,False
17621,-1,Bolivia,1,1,17622,257.97542999999996,-7285.3467,-1906.5728,-65.44538,-16.984732,2,0,1,0.0,323,1.9177085999999999,2,0,0,1669,1,1.9084818,193,2.8597599999999996,8108790,2.145,2.145,1.4909999999999999,0.011000000000000001,2.775,0,1.0489821000000001,0,0.055999999999999994,1,55.70219,10.659788,60.322834,221.18372000000002,583.1207,824.41205,55.70219,0,0,0.0,0.0,0,0,0.055999999999999994,1,0,1,Grid2012,2012,5,3,4,5,5,4.4,1.1699331,0.000102157,246.7381,296.86843999999996,282.025,246.7381,1.4909999999999999,13.817332999999998,453.40845,0.0,0.011000000000000001,296.86843999999996,283.0511,3.4190940000000003,2,45842.227,47886.36,LowLands,True,1.0089867000000001,1.0180637,0.87948173,MG_Hybrid_LowLands2025,0.87948173,0.1223,0.0,0,Grid2025,0.1223,147419.06,1,520.8214,Grid2025,12.559413000000001,,,,Other technologies,False
17623,-1,Bolivia,1,1,17624,508.684,-7305.8457,-1908.496,-65.629524,-17.001356,2,1,1,0.1582839,507,8.787477,2,0,0,1507,1,1.4344214,203,21.201479,9727050,0.226,0.226,0.023,0.021,20.703000000000003,0,0.014238299999999999,0,0.8140000000000001,1,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.8140000000000001,1,0,1,Grid2012,2012,5,1,4,4,5,3.85,1.10274,4.83e-07,486.52582,585.3744,556.10565,486.52582,0.023,396.032,456.71875,0.0,0.021,585.3744,189.34235,3.4190940000000003,3,31978.972999999998,90567.86,LowLands,True,1.0089867000000001,1.1735243999999998,0.68027943,MG_Hybrid_LowLands2025,0.68027943,0.1223,0.0,0,Grid2025,0.1223,59309.71,1,313.2406,Grid2025,9.1188965,,,,Other technologies,False
17633,-1,Bolivia,1,1,17634,690.3568,-7325.106,-1846.114,-65.80254000000001,-16.461378,18,1,1,1.4911233999999998,259,1.4197912,2,0,0,1718,1,2.4858642000000004,174,44.931129999999996,5391300,65.47800000000001,65.47800000000001,7.7139999999999995,0.073,74.789,0,17.023516,0,0.495,1,97.01491,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,2.3626704,0.0,0,0,0.495,1,0,1,Grid2012,2012,3,1,4,5,5,3.7,1.0892444,0.00176909,660.28503,794.43665,754.7148,660.28503,7.7139999999999995,326.8411,445.4976,0.0,0.073,794.43665,467.59555,3.4190940000000003,3,73143.69,121496.49,LowLands,True,1.0808799999999998,0.93408096,0.64500123,MG_Hybrid_LowLands2025,0.64500123,0.1223,0.0,0,Grid2025,0.1223,136033.0,1,290.92023,Grid2025,18.925917000000002,,,,Other technologies,False
17635,-1,Bolivia,1,1,17636,436.01482999999996,-7274.647,-1884.2328,-65.349266,-16.791520000000002,1,1,1,0.1232175,226,0.8095173999999999,2,0,0,1720,1,2.1329097999999997,193,25.790476,8108790,21.153000000000002,21.153000000000002,0.016,0.016,27.221,0,0.338035,0,0.708,1,98.39313,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,3.7408949999999996,0.0,0,0,0.708,1,0,1,Grid2012,2012,5,1,4,5,5,4.0,1.1180711,0.000401973,417.02213,501.74945,476.662,417.02213,0.016,295.25167999999996,448.65502999999995,0.0,0.016,501.74945,206.49778999999998,3.4190940000000003,3,34516.945,78196.414,LowLands,True,1.0044934,1.0281984,0.6976675,MG_Hybrid_LowLands2025,0.6976675,0.1223,0.0,0,Grid2025,0.1223,69067.93,1,334.473,Grid2025,9.842607000000001,,,,Other technologies,False
17637,-1,Bolivia,1,1,17638,465.0825,-7278.6157,-1894.1104,-65.38492,-16.876972,2,0,1,0.0,249,0.30124209999999996,2,0,0,1705,1,2.0970395,193,15.160661,8108790,11.257,11.257,0.018000000000000002,0.018000000000000002,16.577,0,2.3716470000000003,0,0.703,1,98.159325,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,3.507089,0.0,0,0,0.703,1,0,1,Grid2012,2012,5,1,4,5,5,4.0,1.1180711,0.000332208,444.8236,535.1994,508.43945,444.8236,0.018000000000000002,312.711,450.51995999999997,0.0,0.018000000000000002,535.1994,222.48842000000002,3.4190940000000003,3,36882.598,83144.99,LowLands,True,1.0089867000000001,1.0164993,0.6899953000000001,MG_Hybrid_LowLands2025,0.6899953000000001,0.1223,0.0,0,Grid2025,0.1223,72449.93,1,325.6346,Grid2025,10.306835000000001,,,,Other technologies,False
17639,-1,Bolivia,1,1,17640,207.10706000000002,-7274.2896,-1877.1625,-65.34605400000001,-16.730328,4,0,1,0.0,221,1.1225296999999999,2,0,0,1727,1,2.1682072,193,32.636406,8108790,28.230999999999998,28.230999999999998,3.826,1.9369999999999998,33.965,0,4.9476223,0,0.07,2,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.07,0,1,1,SA_Diesel2012,2012,5,1,4,5,5,4.0,1.1180711,0.000480697,198.08551,238.331,226.41443999999998,198.08551,3.826,13.865986,447.52646,1.9369999999999998,1.9369999999999998,238.331,224.46501,3.4190940000000003,3,37175.01,39226.344,LowLands,False,1.0179733,1.0035502,0.7424786,MG_Hybrid_LowLands2025,0.7424786,0.52405,2.1657035,1,Grid2025,0.52405,113959.13,1,507.6922,Grid2025,10.38855,,,,0.2 USD/l,False
17640,-1,Bolivia,1,1,17641,156.23865,-7256.8584,-1885.7408,-65.18947,-16.804567000000002,6,0,1,0.0,226,3.200518,2,0,0,1738,1,2.2429862000000003,193,34.890087,8108790,22.441999999999997,22.441999999999997,4.953,3.572,22.63,0,17.354998000000002,0,0.047,2,155.77385,10.659788,60.322834,221.18372000000002,583.1207,824.41205,155.77385,0,0,0.0,0.0,0,0,0.047,0,1,1,SA_Diesel2012,2012,3,1,4,5,5,3.7,1.0892444,0.0006841369999999999,149.43292,179.79355,170.80388,149.43292,4.953,7.0233479999999995,447.96378,3.572,3.572,179.79355,172.7702,3.4190940000000003,3,29527.295,30566.326,LowLands,False,1.02696,1.0387485,0.7907159,MG_Hybrid_LowLands2025,0.7907159,0.6659811,3.8907809999999996,1,Grid2025,0.6659811,118064.93,1,683.36395,Grid2025,8.595205,,,,0.6 USD/l,False
17645,-1,Bolivia,1,1,17646,199.84013000000002,-7293.816,-1877.224,-65.52146,-16.73086,8,0,1,0.0,231,1.7329023000000001,2,0,0,1696,1,1.91707,193,33.043007,8108790,31.643,31.643,2.963,1.966,33.263000000000005,0,8.834566,0,0.018000000000000002,1,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.018000000000000002,1,0,1,Grid2012,2012,4,1,4,5,5,3.85,1.10274,0.00010861100000000001,191.13515,229.9685,218.47007999999997,191.13515,2.963,3.4404324999999996,447.7737,0.0,1.966,229.9685,226.52806,3.4190940000000003,3,37480.22,37989.195,LowLands,True,1.0359466,1.0218934000000002,0.9862278,MG_Hybrid_LowLands2025,0.9862278,0.1223,0.0,0,Grid2025,0.1223,140028.4,1,618.1504,Grid2025,10.473841,,,,Other technologies,False
17646,-1,Bolivia,1,1,17647,425.11447000000004,-7314.1787,-1877.0127,-65.70438399999999,-16.729029999999998,6,0,1,0.0,284,13.529309,2,0,0,1637,1,1.5182328,193,44.150356,8108790,32.722,32.722,4.026,4.026,43.443000000000005,0,4.8854966,0,0.017,1,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.017,1,0,1,Grid2012,2012,5,1,4,5,4,3.7,1.0892444,1.85e-06,406.5966,489.20572000000004,464.74542,406.5966,4.026,6.912142,452.7429,0.0,4.026,489.20572000000004,482.29357999999996,3.4190940000000003,3,75318.12,76340.695,LowLands,True,1.02696,0.9803,0.7965866,MG_Hybrid_LowLands2025,0.7965866,0.1223,0.0,0,Grid2025,0.1223,217691.89,1,451.36800000000005,Grid2025,19.48855,,,,Other technologies,False
17648,-1,Bolivia,1,1,17649,243.44162000000003,-7290.8726,-1894.004,-65.495026,-16.876053,2,0,1,0.0,269,1.4197912,2,0,0,1678,1,1.7702618000000003,193,16.40316,8108790,15.622,15.622,1.382,0.002,16.367,0,4.223914,0,0.209,3,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.209,0,1,1,SA_PV2012,2012,5,1,4,5,5,4.0,1.1180711,3.3600000000000004e-05,232.83736000000002,280.14342999999997,266.13626,232.83736000000002,1.382,48.663006,451.41147,0.002,0.002,280.14342999999997,231.48044,3.4190940000000003,3,38212.875,45412.066,LowLands,False,1.0089867000000001,1.0328553,0.7531827,MG_Hybrid_LowLands2025,0.7531827,0.45627429999999997,0.002236142,1,Grid2025,0.45627429999999997,100481.06,1,434.08014000000003,Grid2025,10.67858,,,,Other technologies,False
17652,-1,Bolivia,1,1,17653,534.11816,-7289.7256,-1886.7927,-65.48472,-16.813670000000002,3,0,1,0.0,246,0.724064,2,0,0,1695,1,1.946105,193,22.684227,8108790,21.265,21.265,1.97,0.008,23.006,0,2.9628847,0,0.02,1,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.02,1,0,1,Grid2012,2012,5,1,4,5,5,4.0,1.1180711,0.000132815,510.8521,614.64307,583.91095,510.8521,1.97,10.217042,449.8162,0.0,0.008,614.64307,604.4259999999999,3.4190940000000003,3,93386.37,94897.87,LowLands,True,1.01348,0.92954206,0.73967373,MG_Hybrid_LowLands2025,0.73967373,0.1223,0.0,0,Grid2025,0.1223,247449.19,1,409.3953,Grid2025,23.724365,,,,Other technologies,False
17657,-1,Bolivia,1,1,17658,210.74051,-7308.4365,-1891.705,-65.6528,-16.856165,13,0,1,0.0,614,3.2301843,2,0,0,1505,1,1.3852512,193,30.277712,8108790,17.044,17.044,9.76,9.346,29.204,0,10.682055,0,0.034,2,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.034,0,1,1,SA_Diesel2012,2012,3,1,4,4,5,3.55,1.0773641999999999,1.94e-07,201.5607,242.51224,230.38662999999997,201.5607,9.76,6.8530636,453.98633,2.4992652,9.346,242.51224,235.65918,3.4190940000000003,3,38831.074,39844.914,LowLands,False,1.0584133999999998,1.1515822,0.74125093,MG_Hybrid_LowLands2025,0.74125093,0.53786266,2.6926186000000003,1,Grid2025,0.53786266,122485.91,1,519.7587,Grid2025,10.8513365,,,,0.2 USD/l,False
17658,-1,Bolivia,1,1,17659,1337.1122,-7300.0825,-1887.2065,-65.57776,-16.81725,2,1,1,0.3691889,264,0.9036596,14,0,0,1655,1,1.6091028,193,27.161352,8108790,21.36,21.36,0.609,0.133,26.695999999999998,0,1.4351623,0,0.9159999999999999,1,98.86251,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,1.2198571000000002,2.9904194,0,0,0.9159999999999999,1,0,1,Grid2012,2012,5,1,5,5,5,4.2,1.1418033,6.2e-06,1278.8679,1538.6984,1461.7634,1278.8679,0.609,1171.443,450.3587,0.0,0.133,1538.6984,367.25537,3.4190940000000003,3,58299.387,231602.4,LowLands,True,1.0089867000000001,1.1262828,0.569826,MG_Hybrid_LowLands2025,0.569826,0.1223,0.0,0,Grid2025,0.1223,72077.31,1,196.25938,Grid2025,15.369578,,,,Other technologies,False
17673,-1,Bolivia,1,1,17674,319.7442,-7319.9897,-1882.1862,-65.75659,-16.773808,15,0,1,0.0,416,1.2778618,2,0,0,1541,1,1.1541841,193,45.197604999999996,8108790,29.833000000000002,29.833000000000002,11.787,11.787,44.165,0,12.59068,0,0.057,2,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.057,0,1,1,SA_Diesel2012,2012,3,1,4,5,5,3.7,1.0892444,4.4000000000000003e-10,305.81622000000004,367.94962000000004,349.55212,305.81622000000004,11.787,17.431524,458.25145999999995,7.4621534,11.787,367.94962000000004,350.51807,3.4190940000000003,3,55823.273,58402.09,LowLands,False,1.0674,1.0610184999999999,0.6747899,MG_Hybrid_LowLands2025,0.6747899,0.6046646999999999,8.128108000000001,1,Grid2025,0.6046646999999999,198551.88,1,566.4526400000001,Grid2025,14.716795999999999,,,,0.6 USD/l,False
17674,-1,Bolivia,1,1,17675,170.77248,-7270.1562,-1865.1661,-65.30892,-16.626457000000002,6,0,1,0.0,217,0.1420079,2,0,0,1742,1,2.303083,172,36.04932,3438760,40.542,40.542,13.92,4.67,46.016000000000005,0,17.315182,0,0.021,1,104.20345999999999,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,9.551221,0.0,0,0,0.021,1,0,1,Grid2012,2012,3,1,4,5,5,3.7,1.0892444,0.0008879010000000001,163.33366,196.51854,186.69261,163.33366,13.92,3.430007,445.69012000000004,0.0,4.67,196.51854,193.08853,3.4190940000000003,3,32533.182,33040.617,LowLands,True,1.02696,1.0152131,1.0191803,SA_PV_2025,1.0152131,0.1223,0.0,0,Grid2025,0.1223,126976.414,1,657.60724,Grid2025,9.276931,,,,Other technologies,False
17676,-1,Bolivia,1,1,17677,683.0899,-7285.0366,-1883.6335,-65.4426,-16.786333,6,0,1,0.0,232,1.7065493999999999,2,0,0,1704,1,2.002021,193,24.967979999999997,8108790,22.465999999999998,22.465999999999998,2.487,2.104,25.708000000000002,0,7.45901,0,0.505,1,97.04004,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,2.3878052000000003,0.0,0,0,0.505,1,0,1,Grid2012,2012,4,1,4,5,5,3.85,1.10274,0.000191002,653.33466,786.07416,746.77045,653.33466,2.487,329.93402000000003,448.97092000000004,0.0,2.104,786.07416,456.14014000000003,3.4190940000000003,3,71448.98,120259.34,LowLands,True,1.02696,0.94175535,0.632366,MG_Hybrid_LowLands2025,0.632366,0.1223,0.0,0,Grid2025,0.1223,132859.28,1,291.2686,Grid2025,18.487410999999998,,,,Other technologies,False
17678,-1,Bolivia,1,1,17679,730.3248,-7334.31,-1843.5092,-65.88521999999999,-16.438799,26,1,1,0.1181875,266,4.641536,2,0,0,1708,1,2.164903,174,36.200626,5391300,71.033,71.033,0.006,0.006,82.156,0,23.174107,0,0.39799999999999996,1,96.885605,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,2.23337,0.0,0,0,0.39799999999999996,1,0,1,Grid2012,2012,3,1,4,5,5,3.7,1.0892444,0.000472881,698.5121,840.43036,798.4088,698.5121,0.006,278.0078,447.6388,0.0,0.006,840.43036,562.42255,3.4190940000000003,3,87172.375,128300.79,LowLands,True,1.1168267,0.9395498,0.64561635,MG_Hybrid_LowLands2025,0.64561635,0.1223,0.0,0,Grid2025,0.1223,164627.94,1,292.71222,Grid2025,22.555838,,,,Other technologies,False
17686,-1,Bolivia,1,1,17687,406.94717,-7332.9155,-1847.1523,-65.87269599999999,-16.470379,23,1,1,0.339495,277,2.3493364,2,0,0,1703,1,2.079643,174,37.058067,5391300,67.133,67.133,0.02,0.02,78.41,0,19.39434,0,0.652,1,108.486,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,4.008102,9.825664,0,0,0.652,1,0,1,Grid2012,2012,3,1,4,5,5,3.7,1.0892444,0.000301838,389.22064,468.2995,444.88452,389.22064,0.02,253.77187,447.6484,0.0,0.02,468.2995,214.52762,3.4190940000000003,3,35704.88,73247.83,LowLands,True,1.1033467,1.017693,0.736686,MG_Hybrid_LowLands2025,0.736686,0.1223,0.0,0,Grid2025,0.1223,73807.18,1,344.0451,Grid2025,9.977721,,,,Other technologies,False
17689,-1,Bolivia,1,1,17690,297.94347999999997,-7296.528,-1875.4109,-65.54581999999999,-16.715164,6,1,1,0.120272,227,0.6107772,2,0,0,1694,1,1.8009638,193,35.682536999999996,8108790,33.567,33.567,0.012,0.012,35.784,0,7.1956043,0,0.598,1,100.12671999999999,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,5.4744806,0.0,0,0,0.598,1,0,1,Grid2012,2012,4,1,4,5,5,3.85,1.10274,4.4e-05,284.96512,342.86212,325.71902,284.96512,0.012,170.40915,447.3524,0.0,0.012,342.86212,172.45299,3.4190940000000003,3,29480.365,54690.655999999995,LowLands,True,1.02696,1.0657290000000001,0.762142,MG_Hybrid_LowLands2025,0.762142,0.1223,0.0,0,Grid2025,0.1223,67749.76,1,392.8593,Grid2025,8.581544000000001,,,,Other technologies,False
17691,-1,Bolivia,1,1,17692,276.14273,-7287.799,-1859.4308,-65.467415,-16.576778,21,0,1,0.0,212,0.8279853000000001,2,0,0,1743,1,2.12761,172,38.77513,3438760,46.708999999999996,46.708999999999996,6.792999999999999,0.024,49.98,0,24.536299,0,0.066,2,100.558914,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,5.9066763,0.0,0,0,0.066,0,1,1,SA_Diesel2012,2012,3,1,4,5,5,3.7,1.0892444,0.000391036,264.11400000000003,317.77466,301.88593,264.11400000000003,6.792999999999999,17.431524,443.84326,0.024,0.024,317.77466,300.34314,3.4190940000000003,3,48400.405999999995,50979.22,LowLands,False,1.09436,0.95609426,0.7104685000000001,MG_Hybrid_LowLands2025,0.7104685000000001,0.40175796,0.026141865,1,Grid2025,0.40175796,109400.54,1,364.25183,Grid2025,13.005274,,,,Other technologies,False
17692,-1,Bolivia,1,1,17693,330.6446,-7281.1533,-1861.1068,-65.407715,-16.591297,18,0,1,0.0,218,0.2245335,2,0,0,1745,1,2.2360723,172,36.26872,3438760,44.3,44.3,12.177,4.02,48.401,0,22.22448,0,0.022000000000000002,2,94.65224,10.659788,60.322834,221.18372000000002,583.1207,824.41205,94.65224,0,0,0.0,0.0,0,0,0.022000000000000002,0,1,1,SA_Diesel2012,2012,3,1,4,5,5,3.7,1.0892444,0.0006630910000000001,316.2418,380.49335,361.46866,316.2418,12.177,6.9573193,444.5641,4.02,4.02,380.49335,373.536,3.4190940000000003,3,59228.543,60257.81,LowLands,False,1.0808799999999998,0.9369796,0.663334,MG_Hybrid_LowLands2025,0.663334,0.47296137,4.378762200000001,1,Grid2025,0.47296137,160486.23,1,429.6406,Grid2025,15.614533999999999,,,,0.2 USD/l,False
